stock1,stock2,edge,z_score,p_target,signal,weight,capital
REG,TEL,0.271953619146965,-1.5291785986681306,0.6971100081915338,LONG_SPREAD,0.0017279026141839057,172.79026141839057
REG,STE,0.271894187317474,-1.7125930606288595,0.6237204506754458,LONG_SPREAD,0.0017275250041566322,172.75250041566323
REG,WELL,0.2715992779763624,-1.5355970515486708,0.6944008905710767,LONG_SPREAD,0.0017256512485395812,172.5651248539581
REG,UHS,0.2713606314209029,-1.490350983561147,0.7124038591439024,LONG_SPREAD,0.0017241349679019565,172.41349679019564
KMI,ROP,0.2713484370853896,0.8227265274846829,0.9794487638402828,SHORT_SPREAD,0.0017240574891602587,172.40574891602589
AEE,PPL,0.2707787321947633,1.2433044006396283,0.810989732622054,SHORT_SPREAD,0.001720437774251098,172.0437774251098
BAX,UDR,0.2703374149892951,-1.5182789798782452,0.70082337404442,LONG_SPREAD,0.0017176337918830575,171.76337918830575
REG,WYNN,0.2701026270781642,-1.667167022185014,0.64117424195726,LONG_SPREAD,0.001716142027784847,171.6142027784847
REG,TTD,0.2698965131454904,-1.635710783692547,0.6536742917811773,LONG_SPREAD,0.0017148324485845264,171.48324485845265
CMCSA,XEL,0.2689432146099819,-1.3811969527259709,0.7550985047536044,LONG_SPREAD,0.001708775507563592,170.8775507563592
CCL,TRMB,0.268690234240115,2.047926552570125,0.4883054726679959,SHORT_SPREAD,0.0017071681546487777,170.71681546487778
D,LH,0.267879129566276,1.4240734830064516,0.7375222586239297,SHORT_SPREAD,0.0017020146660109016,170.20146660109015
HBAN,PNW,0.2677701866132108,0.8398214502445669,0.9711794945474576,SHORT_SPREAD,0.0017013224788137288,170.13224788137288
KMI,MU,0.2673616683338384,0.8215396269701496,0.9783288165454757,SHORT_SPREAD,0.001698726889885427,169.8726889885427
REG,ZBRA,0.2665442104325442,-1.6373333788029345,0.651684332651844,LONG_SPREAD,0.0016935330349587595,169.35330349587596
PCG,WMT,0.2663336421334462,0.836080732058645,0.9721011640299204,SHORT_SPREAD,0.0016921951541994705,169.21951541994704
KMI,WELL,0.2659535527949896,0.8096128424382235,0.9825362841427064,SHORT_SPREAD,0.001689780193282228,168.97801932822279
REG,TTWO,0.2649549803604228,-1.6737579378525722,0.6364788170031402,LONG_SPREAD,0.0016834355970030827,168.34355970030828
PCG,TEL,0.2649415239273512,0.8274338603390293,0.9750030654353288,SHORT_SPREAD,0.001683350099314341,168.3350099314341
PCG,WYNN,0.2646897932317305,0.8225144486567686,0.9768701378299848,SHORT_SPREAD,0.0016817506864129875,168.17506864129876
REG,VRSK,0.2645509334080256,-1.3419085806675697,0.7690569410961824,LONG_SPREAD,0.0016808684173954347,168.08684173954347
KMI,NEM,0.2638134005676896,0.8134391999576628,0.9801496802440108,SHORT_SPREAD,0.0016761823796553948,167.6182379655395
DVN,PRU,0.2630420525569366,1.2462941075986511,0.8066991779833141,SHORT_SPREAD,0.0016712814915980625,167.12814915980624
REG,TRV,0.2628804622913276,-1.609906009569264,0.6611897810888255,LONG_SPREAD,0.0016702548009320283,167.02548009320284
CTRA,UPS,0.2628110462010629,0.8543555495229735,0.9633821986712358,SHORT_SPREAD,0.0016698137542410113,166.98137542410112
REG,ROK,0.2625529723141112,-1.382537951206305,0.7520060084431225,LONG_SPREAD,0.0016681740388170534,166.81740388170533
REG,TXT,0.2624713915541524,-1.498846314891176,0.7054500306651905,LONG_SPREAD,0.0016676557018710622,166.76557018710622
KMI,MOS,0.2618248834328125,0.7997990310676109,0.9848103409460808,SHORT_SPREAD,0.0016635480048436855,166.35480048436855
D,RL,0.2612706536538624,-1.3715721122846314,0.7558794165476924,LONG_SPREAD,0.0016600266136339993,166.00266136339994
REG,WAB,0.2605307461003753,-1.4668220341079594,0.7174834847969663,LONG_SPREAD,0.0016553254877584365,165.53254877584365
REG,RSG,0.2597833779556637,-1.509682448556382,0.7000403717597127,LONG_SPREAD,0.0016505769597739382,165.05769597739382
NI,TRGP,0.2595405586853492,1.3515191520733774,0.7632085626447888,SHORT_SPREAD,0.0016490341670975005,164.90341670975005
CNP,COP,0.2594981295274821,1.47692556748452,0.7130290248171848,SHORT_SPREAD,0.0016487645863762503,164.87645863762503
REG,VMC,0.2593502527320209,-1.741927700486756,0.606969020898106,LONG_SPREAD,0.001647825026526832,164.7825026526832
REG,VTR,0.2588364828994032,-1.4545004851183616,0.7217343991124167,LONG_SPREAD,0.0016445607043249304,164.45607043249305
REG,UNH,0.2585376251890501,-1.8569335642024136,0.5606416243946545,LONG_SPREAD,0.0016426618620862872,164.26618620862874
REG,SRE,0.2579494956945846,-1.6920608170139984,0.6263554714722345,LONG_SPREAD,0.0016389250833879444,163.89250833879444
CTRA,SLB,0.2579453333561605,-0.8211447575167005,0.974720230335784,LONG_SPREAD,0.001638898637277513,163.8898637277513
NI,WDC,0.2577064210736132,-1.0008195152398658,0.9027547623334988,LONG_SPREAD,0.0016373806682985785,163.73806682985784
REG,SBAC,0.2567139187707322,-1.6546514267043413,0.6408249968265564,LONG_SPREAD,0.0016310746396121028,163.10746396121027
REG,TKO,0.2559835454893554,-1.4274514730405077,0.7314128289795392,LONG_SPREAD,0.001626434091322363,162.64340913223631
KMI,WBD,0.254925106316418,0.8042752161775937,0.9802599560555296,SHORT_SPREAD,0.0016197091217499417,161.97091217499417
REG,V,0.2544023932320211,-2.1337076077433164,0.4482779141954819,LONG_SPREAD,0.0016163879771083271,161.6387977108327
GIS,PLTR,0.254183939254227,-2.3150388830103656,0.3756580224975445,LONG_SPREAD,0.0016149999933760524,161.49999933760523
PFE,SBUX,0.2529642756400805,0.8315666970762552,0.96855903142553,SHORT_SPREAD,0.001607250657463851,160.7250657463851
KMI,ROST,0.2529002769181394,0.8014567095824703,0.9805774269342676,SHORT_SPREAD,0.0016068440309247617,160.68440309247617
REG,SPGI,0.2528760046064665,-2.0540960803018598,0.4795119697218428,LONG_SPREAD,0.0016066898127499,160.66898127499002
HAL,KR,0.2523478592657845,1.8241311004293392,0.5712867035345781,SHORT_SPREAD,0.0016033341533632152,160.33341533632154
REG,XEL,0.252325236290167,-1.8545485924438587,0.5591106575385233,LONG_SPREAD,0.0016031904145196849,160.31904145196847
CNP,DVA,0.2519693765772729,-0.913256389555502,0.9354851948087084,LONG_SPREAD,0.0016009294005639922,160.09294005639921
REG,TSCO,0.2517914523919202,-1.688855216495318,0.6251744943586409,LONG_SPREAD,0.001599798929618388,159.9798929618388
D,MS,0.2516694068830461,-1.5896974067362064,0.6647888000587359,LONG_SPREAD,0.0015990234931506021,159.9023493150602
CAG,MAA,0.2515972587431683,-1.121343181675962,0.8521016308268825,LONG_SPREAD,0.0015985650879273348,159.85650879273348
REG,RVTY,0.2513676039847401,-1.9573916622999277,0.517590376673925,LONG_SPREAD,0.0015971059381697677,159.71059381697677
REG,TRMB,0.2508863699516924,-1.8643366827009265,0.5546198749003064,LONG_SPREAD,0.0015940483375893979,159.4048337589398
NI,XYL,0.2507978878224965,0.8383575013190167,0.964976154601392,SHORT_SPREAD,0.0015934861516445089,159.34861516445088
REG,TT,0.2507554905652672,-1.9732646204380384,0.5109963480508914,LONG_SPREAD,0.0015932167736092742,159.32167736092742
REG,RF,0.2500917819503671,-1.6497413125215663,0.6401401877715203,LONG_SPREAD,0.0015889997903812535,158.89997903812534
SLB,UPS,0.2498826824583755,1.9142174148363549,0.5342661070488083,SHORT_SPREAD,0.0015876712419325507,158.76712419325509
O,TKO,0.2498597794153052,-1.0484874992272224,0.8805489120752331,LONG_SPREAD,0.0015875257236338128,158.7525723633813
REG,WMB,0.2497416533515906,-1.80658603271866,0.5772622482531724,LONG_SPREAD,0.0015867751900136464,158.67751900136463
REG,WRB,0.2497133263455421,-1.9581606359921933,0.5166210761413396,LONG_SPREAD,0.001586595209662744,158.6595209662744
REG,UPS,0.2496174711176465,-1.9801856222743772,0.5077727395373076,LONG_SPREAD,0.0015859861775072482,158.59861775072483
CNP,UNP,0.2483085780170206,1.222395371523115,0.8103652825975622,SHORT_SPREAD,0.0015776699071911816,157.76699071911816
REG,SMCI,0.2482304298278725,-1.7276328636404124,0.6082390264749841,LONG_SPREAD,0.001577173379655544,157.7173379655544
REG,TXN,0.2480815778633294,-1.88621487742362,0.5447466801758839,LONG_SPREAD,0.0015762276239069456,157.62276239069456
IVZ,INVH,0.2475667061920792,1.3589942939454551,0.7554289648986496,SHORT_SPREAD,0.0015729563009897769,157.29563009897768
REG,URI,0.246801798363947,-1.8593605472864565,0.5549765004309962,LONG_SPREAD,0.0015680963317053632,156.80963317053633
KMI,PSA,0.2466426609936193,0.7953621694853199,0.9805121966033198,SHORT_SPREAD,0.001567085225918038,156.70852259180378
EIX,PCG,0.2465023300434264,1.609277115297938,0.6548900858981954,SHORT_SPREAD,0.0015661936098533213,156.61936098533212
REG,SYF,0.2464216099381425,-1.3664528330252983,0.7519875107651376,LONG_SPREAD,0.0015656807412201524,156.56807412201525
REG,SNPS,0.2460533842524054,-1.915992525018084,0.5320243436937288,LONG_SPREAD,0.0015633411579964005,156.33411579964005
REG,UNP,0.2457210162680911,-2.1084788548977915,0.4548968645481198,LONG_SPREAD,0.0015612294026508783,156.12294026508783
REG,SWK,0.245427242253002,-2.257141271034473,0.3953143884874116,LONG_SPREAD,0.0015593628605168042,155.9362860516804
REG,WST,0.2453014593048188,-1.8456666040931355,0.5598539420846733,LONG_SPREAD,0.0015585636776058829,155.85636776058828
REG,TFC,0.2452419550234751,-1.740746655763877,0.6017981197038392,LONG_SPREAD,0.001558185607243696,155.8185607243696
D,HAS,0.2451280516008115,-1.1060999977520134,0.8556112215395193,LONG_SPREAD,0.0015574619028767445,155.74619028767444
REG,WMT,0.2450868142838458,-1.45025727222764,0.7179318168224823,LONG_SPREAD,0.0015571998947151672,155.71998947151673
REG,TMO,0.2441333732754919,-1.784353412178202,0.5839119844389159,LONG_SPREAD,0.0015511420484692802,155.114204846928
REG,VLTO,0.2440945391328395,-1.856081444783342,0.555205237739799,LONG_SPREAD,0.0015508953092759606,155.08953092759606
D,NTRS,0.2440548962000396,-1.1593937596708668,0.8338644546116691,LONG_SPREAD,0.0015506434312997316,155.06434312997317
REG,UAL,0.2440417861569588,-1.7870300495767186,0.582804694632096,LONG_SPREAD,0.001550560134457489,155.0560134457489
REG,GWW,0.2438157383665311,-1.9168890371983995,0.5307706804672527,LONG_SPREAD,0.0015491239021718673,154.91239021718673
REG,VST,0.2437832938319336,-1.9660381700536964,0.5110980495112949,LONG_SPREAD,0.0015489177604175387,154.89177604175387
REG,SO,0.2437730945605146,-1.822941023043258,0.5683328286069027,LONG_SPREAD,0.0015488529576478498,154.88529576478498
REG,REGN,0.2436810239212047,-1.7249363815943006,0.6074978569307616,LONG_SPREAD,0.001548267971506271,154.8267971506271
INVH,VLO,0.2436709210682425,-0.9702374635673672,0.90937338300035,LONG_SPREAD,0.0015482037813473062,154.82037813473062
REG,TPR,0.2435398883731519,-1.3965756797647315,0.7387856834433681,LONG_SPREAD,0.0015473712432950428,154.73712432950427
REG,STT,0.2433230500146624,-1.3302593205121822,0.7652254918009921,LONG_SPREAD,0.0015459935246691073,154.59935246691072
KMI,LRCX,0.2432938492856322,0.7904088952273564,0.9811539816233104,SHORT_SPREAD,0.0015458079929737186,154.58079929737187
HAL,SNA,0.2426517981835291,1.3642480039862357,0.7513615176789173,SHORT_SPREAD,0.001541728614360397,154.1728614360397
DVN,SPG,0.2426418987242805,1.311920848196886,0.7722884202109578,SHORT_SPREAD,0.0015416657164972673,154.16657164972673
REG,STX,0.2426353039138848,-1.189213212974189,0.8213688363758783,LONG_SPREAD,0.0015416238152710271,154.16238152710272
REG,UBER,0.2426171230591125,-1.9565218192760856,0.5144381215132108,LONG_SPREAD,0.0015415083001821392,154.15083001821392
REG,VTRS,0.2424101772524823,-1.600701318588345,0.6566835434656549,LONG_SPREAD,0.0015401934355320846,154.01934355320847
REG,XYL,0.2423576212585361,-1.8853656945256203,0.5427967706931663,LONG_SPREAD,0.0015398595122711421,153.9859512271142
D,PH,0.2418422795683996,-1.6231817433553193,0.6474642144852322,LONG_SPREAD,0.0015365852030106957,153.6585203010696
REG,WSM,0.241661388656374,-2.0031200229391284,0.4954165462868983,LONG_SPREAD,0.0015354358824730557,153.54358824730556
REG,WTW,0.2413907556051411,-2.076040288472362,0.4661401868531117,LONG_SPREAD,0.0015337163703070596,153.37163703070595
REG,RCL,0.2413342562900373,-1.9043988201314432,0.5347741744634377,LONG_SPREAD,0.0015333573924983667,153.33573924983668
REG,SWKS,0.2411743736816144,-1.8609519849531344,0.5520889554913919,LONG_SPREAD,0.0015323415517166812,153.23415517166814
REG,USB,0.2409956030749784,-1.4748887773912869,0.7064427302734767,LONG_SPREAD,0.001531205702892479,153.1205702892479
REG,SNA,0.2406847401475871,-1.877067117917468,0.5454470488920476,LONG_SPREAD,0.001529230583507868,152.9230583507868
REG,SYY,0.2403816707277879,-1.8647635028130052,0.550247267165913,LONG_SPREAD,0.0015273049814717825,152.73049814717825
DVN,PKG,0.2400088723719403,1.636342558721364,0.6414665254602305,SHORT_SPREAD,0.0015249363450268877,152.49363450268876
REG,TDG,0.2393827944762516,-1.9085205983921312,0.5323448784336482,LONG_SPREAD,0.0015209584548409195,152.09584548409194
REG,VRTX,0.2393723107559964,-1.945404494717,0.5175871264155987,LONG_SPREAD,0.0015208918447781738,152.08918447781738
REG,SOLV,0.2389787301865853,-1.9089255015495628,0.532021291454809,LONG_SPREAD,0.0015183911650780448,151.83911650780448
CMS,TTD,0.238976979959172,-1.5615763492926866,0.6709602522665942,LONG_SPREAD,0.0015183800447166672,151.83800447166672
KMI,RTX,0.2388674074221057,0.7835354375660708,0.982132787942414,SHORT_SPREAD,0.0015176838573526838,151.76838573526837
REG,WEC,0.2386996650195357,-1.909066857948236,0.53185312282852,LONG_SPREAD,0.0015166180780598055,151.66180780598054
REG,RMD,0.2386667718134476,-1.916291060110725,0.5289502846810891,LONG_SPREAD,0.0015164090855964332,151.64090855964332
REG,VRSN,0.238618956059293,-1.915635105535334,0.5291935402095836,LONG_SPREAD,0.001516105280238512,151.6105280238512
D,NEM,0.2385503787106597,-1.4821177932438767,0.7025730341867132,LONG_SPREAD,0.001515669562632146,151.5669562632146
O,ULTA,0.2383109101632154,-1.0380679117595568,0.8800971993614635,LONG_SPREAD,0.00151414805933154,151.414805933154
REG,DIS,0.2382458415383468,-1.9232986538533965,0.5259788750739802,LONG_SPREAD,0.0015137346349860046,151.37346349860047
REG,WAT,0.2381954489766027,-1.9233737893494536,0.5259286638508596,LONG_SPREAD,0.0015134144574518863,151.34144574518862
REG,TDY,0.2381825712048539,-1.926231067635691,0.5247806014276651,LONG_SPREAD,0.0015133326363842372,151.33326363842372
REG,TROW,0.2375159759027978,-1.965898131259935,0.5086471378571451,LONG_SPREAD,0.001509097312108582,150.9097312108582
REG,YUM,0.2369308008345163,-2.0204595839345925,0.4865884867599696,LONG_SPREAD,0.0015053793048490705,150.53793048490706
REG,TJX,0.2369233249984143,-1.2498198820299573,0.7948413771873828,LONG_SPREAD,0.0015053318058792667,150.53318058792667
REG,TSN,0.236694262855831,-2.157930027201648,0.4315056942616732,LONG_SPREAD,0.0015038764214051726,150.38764214051727
CMCSA,TJX,0.235616143963948,1.096445048188024,0.8556684383103697,SHORT_SPREAD,0.0014970264134606967,149.70264134606967
HST,INVH,0.2348247255049505,0.7650194705510224,0.9879221019815712,SHORT_SPREAD,0.0014919980044676316,149.19980044676316
PCG,TRMB,0.2346436172891466,0.7652485847302777,0.9877580130235476,SHORT_SPREAD,0.0014908473032542433,149.08473032542435
INVH,SRE,0.2341395739003803,-0.8948518284577073,0.9357150981770692,LONG_SPREAD,0.0014876447796333286,148.76447796333287
ETR,XEL,0.2336025856868824,2.2394090264515016,0.3976774236941523,SHORT_SPREAD,0.001484232935581393,148.4232935581393
REG,TRGP,0.2334027486115972,-2.132601943022208,0.4403203222357558,LONG_SPREAD,0.001482963237439926,148.2963237439926
CMS,PYPL,0.232887942683618,-1.8531036327955128,0.5519137239552421,LONG_SPREAD,0.001479692332233579,147.96923322335792
REG,SJM,0.2325960006336206,-1.2499388715197013,0.7930628516455678,LONG_SPREAD,0.0014778374297948359,147.78374297948358
DVN,SOLV,0.232245929866317,1.2743808225641151,0.7831460429208807,SHORT_SPREAD,0.0014756131968691238,147.56131968691238
REG,SPG,0.2318799699353253,-2.0324463862014133,0.4797734334935648,LONG_SPREAD,0.0014732880094955173,147.32880094955172
KMI,WDC,0.2314381395121081,0.7756606451697854,0.9823109977369292,SHORT_SPREAD,0.0014704807663130303,147.04807663130302
KIM,SHW,0.2313718529511167,-0.7330677818868503,0.9993216284257066,LONG_SPREAD,0.0014700596036074868,147.00596036074867
PCG,HOOD,0.231112360384455,0.7770603903784097,0.981620788002418,SHORT_SPREAD,0.001468410874365705,146.8410874365705
DVN,FRT,0.2301171888457889,1.9382528513775408,0.5167457349872993,SHORT_SPREAD,0.001462087886245097,146.2087886245097
T,JBHT,0.2280587318845644,0.850717130447822,0.950936640574697,SHORT_SPREAD,0.0014490091370979391,144.9009137097939
GIS,HII,0.227560375618258,1.3876606037786476,0.7359599087358442,SHORT_SPREAD,0.0014458427475567857,144.58427475567856
CPB,CVNA,0.2270977150551965,-1.322306184796991,0.7619166121032822,LONG_SPREAD,0.001442903156611457,144.2903156611457
KO,ZBRA,0.2268939836927519,-1.3801262309234943,0.738707101107703,LONG_SPREAD,0.001441608715467914,144.16087154679138
INVH,MDT,0.2255336068669729,-1.0830876281273385,0.8569783914958539,LONG_SPREAD,0.0014329653347292725,143.29653347292725
REG,TMUS,0.2254521202900389,-0.946912452819383,0.9114158669882624,LONG_SPREAD,0.0014324475961908156,143.24475961908155
UDR,ULTA,0.2253817987986589,1.2493975194758962,0.7903937117291051,SHORT_SPREAD,0.001432000796883015,143.20007968830149
CPB,IDXX,0.2252946011809722,-1.546410841139119,0.6715535040167413,LONG_SPREAD,0.0014314467722959397,143.14467722959398
DVN,TROW,0.2251238958213467,1.7473999495355623,0.5910895785143138,SHORT_SPREAD,0.0014303621673619172,143.03621673619173
AES,CHTR,0.2240067032784071,0.7871253933417598,0.974752523974659,SHORT_SPREAD,0.0014232638984675845,142.32638984675845
NI,STX,0.2239321221046173,-0.8681097919701394,0.9423289320537912,LONG_SPREAD,0.0014227900345581263,142.2790034558126
D,LRCX,0.2225378171447455,-1.7679866874957535,0.5818204518595967,LONG_SPREAD,0.0014139310857686632,141.39310857686633
CMCSA,JNJ,0.2223526079602208,1.083870615354253,0.8553927970423871,SHORT_SPREAD,0.0014127543283674751,141.2754328367475
D,STX,0.2220675227067958,-1.324334375235476,0.7590932589885279,LONG_SPREAD,0.001410942991727781,141.0942991727781
F,HCA,0.2217229882995293,0.7217293740185637,0.9999974457123862,SHORT_SPREAD,0.001408753934987667,140.8753934987667
REG,VICI,0.2215368713217655,-1.1532794148236385,0.827302982599251,LONG_SPREAD,0.0014075714097709375,140.75714097709374
CMCSA,NEM,0.2215258309438579,1.0890180799278262,0.8530031004064127,SHORT_SPREAD,0.0014075012628910837,140.75012628910838
REG,ULTA,0.2214873122768796,-1.1202858394649722,0.840480589124763,LONG_SPREAD,0.001407256528125003,140.7256528125003
REG,WFC,0.2211453270027206,-1.2483617435680772,0.7891134333738574,LONG_SPREAD,0.0014050836677266555,140.50836677266557
CMCSA,STLD,0.220909379856389,1.5157487949656288,0.6820642339563041,SHORT_SPREAD,0.0014035845382345223,140.35845382345224
EVRG,GDDY,0.2203508770281476,-1.9194818375751048,0.5203476157812171,LONG_SPREAD,0.001400035997494471,140.0035997494471
KIM,VTR,0.2193115017646592,-0.7256841034700464,0.9974509593178452,LONG_SPREAD,0.0013934321536459022,139.3432153645902
DVN,QCOM,0.2190347407432558,1.29134460258137,0.7710760552647543,SHORT_SPREAD,0.0013916737064007905,139.16737064007904
CAG,STT,0.2189713086418873,0.979553217011936,0.8957672366519805,SHORT_SPREAD,0.0013912706799798823,139.12706799798823
DVN,MDT,0.2188418227095263,1.4336579510879723,0.7140735486486216,SHORT_SPREAD,0.0013904479695422407,139.04479695422407
NI,ULTA,0.2188203494011444,-0.8743153624375352,0.9378019947854436,LONG_SPREAD,0.0013903115353009732,139.03115353009733
D,KLAC,0.2185805110371588,-1.3916558506045924,0.7307698641730266,LONG_SPREAD,0.0013887876823093779,138.8787682309378
REG,SLB,0.21857978777679,-2.2375325146784464,0.3924189092393374,LONG_SPREAD,0.0013887830869541628,138.87830869541628
IP,SW,0.2181693655646304,-1.6118234988112643,0.6425383467013465,LONG_SPREAD,0.00138617540107179,138.617540107179
CPB,CBOE,0.2176096154390848,-1.6179630684738864,0.6398586187860794,LONG_SPREAD,0.0013826189354205743,138.26189354205744
CNP,GDDY,0.2175038244907307,-0.888469286366088,0.9316138152498572,LONG_SPREAD,0.0013819467750103122,138.1946775010312
HST,KEYS,0.216659799417955,-0.7194257681270234,0.9988936125163728,LONG_SPREAD,0.0013765841211347712,137.6584121134771
D,ORCL,0.2164373467897088,1.2607204422712106,0.7822867618073993,SHORT_SPREAD,0.001375170731310858,137.5170731310858
AES,CL,0.2163780103040304,0.7546112973094732,0.9847066851978228,SHORT_SPREAD,0.0013747937270663776,137.47937270663775
AEE,ETR,0.2161895181404909,-1.097500517373406,0.847475600306834,LONG_SPREAD,0.0013735961107112261,137.3596110711226
F,RTX,0.2153496531171587,-0.7153498560684461,0.999999918819485,LONG_SPREAD,0.0013682598884026968,136.82598884026967
CAG,LDOS,0.2150903712092062,-0.8995575815759942,0.9262131158532848,LONG_SPREAD,0.0013666124976161097,136.66124976161097
CMS,GILD,0.2147561331938878,-1.439763004487168,0.7099972514826879,LONG_SPREAD,0.001364488860717142,136.44888607171418
PCG,RCL,0.2146907754395858,0.7272642925393296,0.9949705931601024,SHORT_SPREAD,0.001364073599339596,136.40735993395958
KMI,WMT,0.2146495848556852,0.7539143522676025,0.9842940930352332,SHORT_SPREAD,0.0013638118881043313,136.38118881043314
MO,AZO,0.2127988847298568,2.162224172978949,0.4202298847003629,SHORT_SPREAD,0.0013520531566135721,135.20531566135722
CMS,GDDY,0.2118169134912124,-1.5868798998646527,0.6499748054506239,LONG_SPREAD,0.0013458140387977134,134.58140387977133
SYY,TDY,0.2112635880416319,-1.6872418315091993,0.6096087026129731,LONG_SPREAD,0.0013422983933952966,134.22983933952966
DVN,LOW,0.2110387632535968,1.669615666358362,0.616569238758094,SHORT_SPREAD,0.0013408699316590721,134.08699316590722
PCG,UNH,0.2097676612058093,0.7416852211915048,0.9872329760057218,SHORT_SPREAD,0.0013327937730914614,133.27937730914613
DVN,KR,0.2080467976470313,1.3231245028884937,0.7539689179034151,SHORT_SPREAD,0.0013218599798542423,132.18599798542422
NI,NUE,0.2077097815078517,-0.9381861482413344,0.9078094533066068,LONG_SPREAD,0.0013197186916826152,131.97186916826152
NI,TSN,0.2074022074024434,1.1310825204646195,0.8305278747751296,SHORT_SPREAD,0.0013177644683762392,131.77644683762392
D,J,0.207096096346227,1.1421178037359132,0.8259913170441255,SHORT_SPREAD,0.0013158195407965807,131.58195407965806
KMI,MNST,0.2069873262121693,0.7447394502932082,0.9848991503675844,SHORT_SPREAD,0.0013151284516337558,131.51284516337557
CPB,TPL,0.2067970375215134,1.9986802663596897,0.4832467084647294,SHORT_SPREAD,0.0013139194207443517,131.39194207443518
CMS,ZBRA,0.2065996237077378,-1.4037284667693597,0.7211484627753513,LONG_SPREAD,0.0013126651191984894,131.26651191984894
PPL,PG,0.2058801898369708,-0.8264409791376963,0.9517756842797098,LONG_SPREAD,0.00130809407627606,130.809407627606
CPB,HWM,0.2054365433584,-0.8605149390579255,0.9379686417201898,LONG_SPREAD,0.001305275294483413,130.52752944834128
DVN,EPAM,0.2052205810090672,1.6244647605869131,0.6323023281688617,SHORT_SPREAD,0.0013039031417275573,130.39031417275572
D,ROK,0.204933126599174,-1.140330634899557,0.8258409966798468,LONG_SPREAD,0.0013020767522576502,130.207675225765
